iteration,L1,L2,Gradient,BCE
160500,0.01347,0.00138,0.01879,0.07343
160550,0.01344,0.00138,0.01895,0.07267
160600,0.01333,0.00137,0.01879,0.07196
160650,0.01333,0.00137,0.01884,0.07188
160700,0.01335,0.00137,0.01883,0.07152
160750,0.01334,0.00136,0.01874,0.07169
160800,0.01352,0.00138,0.0188,0.07231
160850,0.01344,0.00136,0.01871,0.07251
160900,0.01333,0.00134,0.01855,0.07304
160950,0.01333,0.00135,0.01848,0.07269
161000,0.01324,0.00133,0.01834,0.07317
161050,0.01315,0.00132,0.01813,0.07254
161100,0.0132,0.00135,0.01803,0.07209
161150,0.01314,0.00134,0.01796,0.07185
161200,0.01315,0.00135,0.01808,0.07378
161250,0.01316,0.00134,0.01811,0.07485
161300,0.01299,0.00131,0.01787,0.07387
161350,0.01289,0.0013,0.01776,0.07326
161400,0.01284,0.00129,0.01763,0.07386
161450,0.01292,0.0013,0.01765,0.07348
161500,0.01301,0.0013,0.0178,0.07328
161550,0.01296,0.00129,0.01771,0.07293
161600,0.01302,0.00129,0.01779,0.07319
161650,0.013,0.00129,0.01773,0.07281
161700,0.01305,0.0013,0.01793,0.07229
161750,0.01292,0.00128,0.01775,0.07219
161800,0.01285,0.00127,0.01767,0.07267
161850,0.01287,0.00127,0.01786,0.07198
161900,0.0129,0.00127,0.01796,0.07189
161950,0.01295,0.00128,0.01802,0.0715
162000,0.01307,0.0013,0.01816,0.07115
162050,0.01307,0.00129,0.01832,0.07042
162100,0.01319,0.00131,0.01851,0.07079
162150,0.01312,0.0013,0.01839,0.07131
162200,0.01307,0.00129,0.01842,0.07085
162250,0.01313,0.00129,0.01852,0.07189
162300,0.01317,0.00131,0.01837,0.07113
162350,0.01303,0.0013,0.01823,0.07128
162400,0.01299,0.00128,0.01815,0.07074
162450,0.01292,0.00127,0.01835,0.07078
162500,0.01286,0.00126,0.01839,0.07094
162550,0.01284,0.00125,0.0182,0.07146
162600,0.01275,0.00124,0.0181,0.07095
162650,0.01275,0.00123,0.01796,0.07053
162700,0.01272,0.00122,0.01783,0.07004
162750,0.01263,0.00121,0.01769,0.07067
162800,0.01265,0.00121,0.0177,0.07049
162850,0.01266,0.00121,0.01764,0.07034
162900,0.01275,0.00122,0.01767,0.07042
162950,0.01277,0.00122,0.01772,0.07055
163000,0.01318,0.00138,0.01793,0.07289
163050,0.01312,0.00137,0.01784,0.07298
163100,0.01316,0.00138,0.01791,0.07357
163150,0.01322,0.00138,0.01804,0.07391
163200,0.01319,0.00137,0.018,0.07328
163250,0.01314,0.00136,0.01789,0.07284
163300,0.01313,0.00135,0.01809,0.07278
163350,0.01304,0.00133,0.01794,0.07321
163400,0.01309,0.00133,0.018,0.07279
163450,0.01321,0.00134,0.01815,0.07297
163500,0.01341,0.0014,0.01824,0.0733
163550,0.01339,0.00139,0.01818,0.07311
163600,0.01348,0.0014,0.01832,0.0739
163650,0.01358,0.00139,0.01841,0.0745
163700,0.01341,0.00137,0.01822,0.0735
163750,0.01342,0.00137,0.01842,0.07478
163800,0.0133,0.00135,0.01828,0.07428
163850,0.01337,0.00135,0.01837,0.07509
163900,0.01325,0.00134,0.01832,0.07437
163950,0.01324,0.00133,0.01825,0.07395
164000,0.01339,0.00135,0.01842,0.07449
164050,0.0134,0.00135,0.01832,0.07485
164100,0.01341,0.00135,0.01833,0.07489
164150,0.01345,0.00135,0.01827,0.0749
164200,0.01356,0.00136,0.01839,0.07489
164250,0.01346,0.00135,0.01832,0.07423
164300,0.01348,0.00134,0.01831,0.07357
164350,0.01382,0.00146,0.0184,0.07341
164400,0.01395,0.00148,0.01848,0.07481
164450,0.01393,0.00146,0.01838,0.07488
164500,0.01399,0.00147,0.0186,0.07494
164550,0.01405,0.00147,0.01868,0.07639
164600,0.01404,0.00145,0.01856,0.07639
164650,0.01411,0.00147,0.01881,0.07559
164700,0.01421,0.00146,0.01899,0.07558
164750,0.0143,0.00147,0.01903,0.07625
164800,0.01429,0.00147,0.01904,0.07675
164850,0.0142,0.00145,0.01891,0.07656
164900,0.01419,0.00144,0.0189,0.07648
164950,0.01408,0.00143,0.01894,0.07562
165000,0.014,0.00142,0.01879,0.07535
165050,0.01393,0.00141,0.01871,0.07485
165100,0.01393,0.00141,0.01872,0.07457
165150,0.01382,0.00139,0.01858,0.07526
165200,0.01382,0.00139,0.01854,0.07491
165250,0.0137,0.00137,0.01848,0.07425
165300,0.01365,0.00138,0.01837,0.0742
165350,0.0136,0.00136,0.01822,0.07466
165400,0.01368,0.00137,0.01821,0.07425
165450,0.01367,0.00136,0.01823,0.07444
165500,0.01365,0.00136,0.01809,0.07444
165550,0.01365,0.00135,0.01815,0.07479
165600,0.01351,0.00133,0.01793,0.07453
165650,0.01347,0.00132,0.01779,0.07403
165700,0.01347,0.00131,0.01781,0.07345
165750,0.01359,0.00132,0.01808,0.07344
165800,0.01356,0.00131,0.01792,0.07305
165850,0.0136,0.00133,0.01806,0.07294
165900,0.01365,0.00133,0.01813,0.07318
165950,0.01353,0.00131,0.01804,0.07222
166000,0.01357,0.00132,0.01796,0.07301
166050,0.0137,0.00133,0.01837,0.07329
166100,0.01366,0.00132,0.01829,0.07368
166150,0.01362,0.00131,0.01864,0.07432
166200,0.01349,0.00129,0.01842,0.07347
166250,0.01355,0.00129,0.01851,0.0734
166300,0.01366,0.00131,0.01861,0.07315
166350,0.01374,0.00132,0.0185,0.07314
166400,0.01377,0.00132,0.01845,0.07299
166450,0.01381,0.00133,0.01853,0.07296
166500,0.01382,0.00133,0.01849,0.07268
166550,0.01391,0.00135,0.0188,0.07231
166600,0.01385,0.00134,0.01869,0.07239
166650,0.01394,0.00136,0.01882,0.07441
166700,0.01415,0.00142,0.01889,0.07408
166750,0.01414,0.00141,0.01885,0.07413
166800,0.0141,0.0014,0.0188,0.07419
166850,0.01412,0.0014,0.01878,0.07369
166900,0.01406,0.00139,0.01866,0.07402
166950,0.01396,0.00137,0.01858,0.07484
167000,0.0138,0.00135,0.01839,0.0773
167050,0.01391,0.00136,0.01874,0.07788
167100,0.01382,0.00135,0.01863,0.07773
167150,0.01389,0.00136,0.01875,0.07745
167200,0.01376,0.00135,0.01875,0.07654
167250,0.01371,0.00134,0.01859,0.07621
167300,0.01386,0.00135,0.01882,0.07629
167350,0.01408,0.00137,0.0189,0.0764
167400,0.01396,0.00135,0.01875,0.07602
167450,0.01382,0.00133,0.0186,0.07548
167500,0.01374,0.00132,0.01841,0.07635
167550,0.01391,0.00135,0.01871,0.07601
167600,0.01385,0.00135,0.01865,0.07555
167650,0.01389,0.00135,0.0187,0.07598
167700,0.01379,0.00133,0.01864,0.07564
167750,0.01381,0.00133,0.01857,0.07553
167800,0.01387,0.00133,0.01873,0.07558
167850,0.01385,0.00133,0.01854,0.07516
167900,0.01384,0.00133,0.01849,0.07467
167950,0.01386,0.00133,0.0185,0.07404
168000,0.01391,0.00133,0.01854,0.07386
168050,0.01396,0.00133,0.01872,0.07513
168100,0.01391,0.00132,0.01865,0.07623
168150,0.01382,0.00131,0.01852,0.0756
168200,0.01378,0.0013,0.01848,0.07516
168250,0.01374,0.00129,0.01835,0.07528
168300,0.01365,0.00129,0.01823,0.0748
168350,0.01363,0.00129,0.01826,0.07413
168400,0.01352,0.00128,0.01816,0.0737
168450,0.01347,0.00127,0.01804,0.07339
168500,0.01334,0.00125,0.01809,0.07312
168550,0.01321,0.00124,0.01784,0.07285
168600,0.01306,0.00122,0.01762,0.07245
168650,0.0131,0.00122,0.01758,0.07317
168700,0.01306,0.00121,0.01772,0.07297
168750,0.01303,0.00121,0.01762,0.07259
168800,0.01305,0.00121,0.01764,0.07159
168850,0.01307,0.00121,0.01771,0.07148
168900,0.01311,0.00121,0.01777,0.07165
168950,0.01304,0.0012,0.01784,0.07115
169000,0.01301,0.00119,0.0177,0.07292
169050,0.01295,0.00118,0.01762,0.07227
169100,0.01303,0.00119,0.01768,0.07312
169150,0.01292,0.00117,0.01755,0.07295
169200,0.01276,0.00116,0.01733,0.07287
169250,0.01276,0.00115,0.01743,0.07289
169300,0.01278,0.00115,0.01736,0.0737
169350,0.01279,0.00115,0.0175,0.07374
169400,0.01279,0.00114,0.01753,0.07378
169450,0.0127,0.00114,0.0176,0.07315
169500,0.01302,0.00125,0.01762,0.07343
169550,0.013,0.00125,0.01757,0.07272
169600,0.013,0.00124,0.01748,0.07201
169650,0.01297,0.00123,0.01739,0.07232
169700,0.01284,0.00121,0.01733,0.0714
169750,0.01292,0.00121,0.01739,0.0721
169800,0.01297,0.00121,0.01758,0.07282
169850,0.01298,0.00123,0.01779,0.07217
169900,0.01291,0.00122,0.01764,0.07174
169950,0.01289,0.00121,0.01783,0.07279
170000,0.01319,0.00125,0.01793,0.07261
170050,0.0131,0.00123,0.01774,0.07155
170100,0.01303,0.00122,0.0177,0.0709
170150,0.01305,0.00121,0.01774,0.07128
170200,0.01296,0.0012,0.0177,0.0721
170250,0.01294,0.0012,0.01767,0.07146
170300,0.01287,0.00119,0.01753,0.07109
170350,0.01286,0.00118,0.01748,0.07074
170400,0.01288,0.00119,0.01749,0.07083
170450,0.01285,0.00118,0.0174,0.07085
170500,0.01279,0.00118,0.01738,0.07029
170550,0.01278,0.00118,0.01744,0.07093
170600,0.0128,0.00118,0.01751,0.07013
170650,0.01275,0.00117,0.01736,0.07001
170700,0.01271,0.00116,0.01736,0.06931
170750,0.0126,0.00115,0.01716,0.06996
170800,0.01254,0.00114,0.01712,0.07152
170850,0.01255,0.00113,0.01716,0.0723
170900,0.01254,0.00113,0.01715,0.07202
170950,0.01255,0.00112,0.01707,0.07168
171000,0.01261,0.00113,0.01706,0.07277
171050,0.01264,0.00113,0.017,0.07354
171100,0.01268,0.00114,0.01707,0.07333
171150,0.01278,0.00115,0.01714,0.07274
171200,0.0127,0.00114,0.01715,0.07231
171250,0.01259,0.00113,0.01712,0.07227
171300,0.01273,0.00115,0.01744,0.07221
171350,0.01269,0.00114,0.0175,0.07315
171400,0.01254,0.00112,0.0173,0.07518
171450,0.01247,0.00112,0.01727,0.07471
171500,0.0124,0.00111,0.01725,0.07461
171550,0.01246,0.00111,0.0173,0.07523
171600,0.01257,0.00112,0.01737,0.07496
171650,0.01256,0.00112,0.0173,0.07467
171700,0.01256,0.00115,0.01732,0.07387
171750,0.01257,0.00114,0.0173,0.07333
171800,0.01261,0.00115,0.01729,0.07265
171850,0.01281,0.00117,0.01752,0.07362
171900,0.01275,0.00116,0.01741,0.07392
171950,0.0127,0.00115,0.01735,0.07313
172000,0.01271,0.00115,0.01731,0.07402
172050,0.01272,0.00115,0.0173,0.07486
172100,0.01278,0.00115,0.01729,0.07454
172150,0.01277,0.00115,0.01731,0.07458
172200,0.01282,0.00115,0.01733,0.0742
172250,0.01289,0.00116,0.01732,0.07413
172300,0.01293,0.00116,0.01733,0.07685
172350,0.01287,0.00116,0.01727,0.07629
172400,0.01302,0.00118,0.01754,0.07624
172450,0.01295,0.00117,0.01755,0.07534
172500,0.01292,0.00116,0.01754,0.07494
172550,0.01286,0.00116,0.01756,0.07458
172600,0.01291,0.00116,0.01752,0.07412
172650,0.01295,0.00116,0.01747,0.07464
172700,0.01294,0.00116,0.01745,0.07476
172750,0.01293,0.00116,0.0174,0.07449
172800,0.01296,0.00116,0.01739,0.07448
172850,0.01302,0.00117,0.0174,0.07519
172900,0.01303,0.00117,0.01749,0.07646
172950,0.013,0.00117,0.0174,0.07595
173000,0.01304,0.00118,0.01746,0.07576
173050,0.01308,0.00118,0.01756,0.07512
173100,0.01315,0.00118,0.01754,0.07675
173150,0.01313,0.00119,0.01755,0.07632
173200,0.01307,0.00118,0.01743,0.07687
173250,0.01296,0.00117,0.01729,0.07589
173300,0.01287,0.00116,0.01714,0.07527
173350,0.01284,0.00115,0.01707,0.07507
173400,0.01279,0.00115,0.01705,0.07459
173450,0.01286,0.00115,0.01706,0.07443
173500,0.01313,0.00119,0.01759,0.07541
173550,0.01324,0.0012,0.01779,0.07565
173600,0.0131,0.00119,0.01783,0.07453
173650,0.01312,0.00119,0.01786,0.07468
173700,0.01317,0.00119,0.01791,0.07505
173750,0.01319,0.00119,0.01788,0.07514
173800,0.01311,0.00118,0.01775,0.0746
173850,0.01315,0.00118,0.01775,0.07502
173900,0.01308,0.00117,0.01778,0.07448
173950,0.01302,0.00117,0.01768,0.07418
174000,0.01303,0.00117,0.01753,0.07366
174050,0.01293,0.00115,0.01736,0.07291
174100,0.01297,0.00117,0.01738,0.07271
174150,0.0131,0.00119,0.0176,0.07284
174200,0.01305,0.00118,0.01751,0.07191
174250,0.01309,0.00119,0.01754,0.07176
174300,0.01303,0.00119,0.01749,0.07118
174350,0.01314,0.0012,0.01766,0.07179
174400,0.01308,0.0012,0.01769,0.07227
174450,0.01309,0.0012,0.0176,0.07194
174500,0.01312,0.0012,0.01772,0.07204
174550,0.01309,0.00121,0.01779,0.07182
174600,0.01296,0.00119,0.01757,0.07092
174650,0.01287,0.00118,0.01744,0.07129
174700,0.01279,0.00117,0.01738,0.07076
174750,0.01283,0.00117,0.01732,0.07162
174800,0.01286,0.00117,0.01746,0.07175
174850,0.01284,0.00118,0.01746,0.07151
174900,0.013,0.00122,0.01778,0.07128
174950,0.01308,0.00123,0.01788,0.07131
175000,0.01325,0.00125,0.01811,0.07156
175050,0.01327,0.00126,0.01801,0.07205
175100,0.01322,0.00124,0.01795,0.07249
175150,0.01345,0.00127,0.01807,0.07251
175200,0.01359,0.00129,0.01823,0.07293
175250,0.01374,0.00131,0.01852,0.07295
175300,0.01374,0.0013,0.01855,0.07334
175350,0.01375,0.0013,0.0185,0.0744
175400,0.01366,0.00128,0.01833,0.07454
175450,0.0136,0.00128,0.01827,0.07412
175500,0.01351,0.00127,0.01815,0.07474
175550,0.01353,0.00127,0.01837,0.07491
175600,0.01347,0.00126,0.01827,0.0743
175650,0.01334,0.00124,0.01814,0.07422
175700,0.01332,0.00123,0.01812,0.07383
175750,0.01329,0.00123,0.01809,0.0732
175800,0.01325,0.00122,0.018,0.07406
175850,0.01326,0.00122,0.01793,0.07382
175900,0.01333,0.00122,0.01799,0.07541
175950,0.01333,0.00122,0.01797,0.07521
176000,0.01329,0.00122,0.018,0.07499
176050,0.01315,0.00121,0.01781,0.07506
176100,0.01312,0.0012,0.01776,0.07451
176150,0.01326,0.00121,0.01786,0.07557
176200,0.01324,0.0012,0.01776,0.07483
176250,0.01318,0.00119,0.01763,0.0753
176300,0.01313,0.00118,0.01753,0.07523
176350,0.01321,0.00119,0.01784,0.07562
176400,0.0132,0.00119,0.01782,0.07576
176450,0.0132,0.00118,0.01773,0.07548
176500,0.01307,0.00116,0.01762,0.07449
176550,0.01306,0.00116,0.01755,0.07479
176600,0.01297,0.00115,0.01749,0.07433
176650,0.01289,0.00114,0.01737,0.07466
176700,0.01285,0.00113,0.01748,0.0743
176750,0.01298,0.00115,0.01762,0.07415
176800,0.01299,0.00115,0.0176,0.07395
176850,0.01287,0.00114,0.01742,0.07314
176900,0.01288,0.00114,0.01741,0.07402
176950,0.01295,0.00115,0.01761,0.07466
177000,0.01314,0.00118,0.01777,0.07469
177050,0.01313,0.00119,0.0177,0.07423
177100,0.01325,0.0012,0.01784,0.07439
177150,0.01353,0.00124,0.01802,0.07543
177200,0.01365,0.00126,0.01824,0.07572
177250,0.0136,0.00124,0.01811,0.07548
177300,0.01356,0.00124,0.01805,0.0748
177350,0.01362,0.00124,0.0181,0.07501
177400,0.01365,0.00124,0.01812,0.076
177450,0.01383,0.00126,0.01842,0.0764
177500,0.01371,0.00124,0.01835,0.07618
177550,0.01369,0.00124,0.01839,0.07599
177600,0.01355,0.00122,0.01815,0.07564
177650,0.01356,0.00122,0.01814,0.0766
177700,0.01354,0.00121,0.01807,0.0765
177750,0.01341,0.0012,0.01791,0.07589
177800,0.01338,0.0012,0.01788,0.07593
177850,0.01335,0.0012,0.01776,0.07616
177900,0.01339,0.0012,0.01781,0.07641
177950,0.01337,0.00119,0.01775,0.07676
178000,0.0135,0.00123,0.01782,0.07693
178050,0.01357,0.00124,0.01788,0.07636
178100,0.01357,0.00124,0.01807,0.07627
178150,0.01363,0.00125,0.01843,0.07738
178200,0.0136,0.00124,0.01859,0.07729
178250,0.01354,0.00123,0.01838,0.0771
178300,0.01354,0.00122,0.0184,0.07671
178350,0.01349,0.00121,0.01817,0.07605
178400,0.01352,0.00122,0.0183,0.07622
178450,0.01352,0.00122,0.0183,0.07631
178500,0.01348,0.00121,0.01834,0.07568
178550,0.01359,0.00123,0.01848,0.07543
178600,0.01359,0.00123,0.01847,0.07491
178650,0.01362,0.00124,0.01862,0.07548
178700,0.01354,0.00123,0.01842,0.07573
178750,0.01355,0.00123,0.01852,0.07619
178800,0.01367,0.00124,0.01871,0.07688
178850,0.0136,0.00124,0.01859,0.07647
178900,0.01357,0.00123,0.01853,0.07568
178950,0.01368,0.00124,0.01874,0.07544
179000,0.01392,0.00129,0.01904,0.07512
179050,0.01386,0.00128,0.01895,0.07503
179100,0.01376,0.00126,0.01881,0.07614
179150,0.01374,0.00126,0.01873,0.0758
179200,0.01369,0.00126,0.01866,0.07638
179250,0.01377,0.00127,0.01879,0.07571
179300,0.01375,0.00127,0.01874,0.07574
179350,0.01359,0.00125,0.01847,0.07471
179400,0.01344,0.00123,0.01823,0.07395
179450,0.01334,0.00122,0.01809,0.07336
179500,0.01341,0.00123,0.01842,0.07394
179550,0.01326,0.00122,0.01817,0.07298
179600,0.01327,0.00121,0.01811,0.07341
179650,0.01322,0.0012,0.01799,0.07502
179700,0.01327,0.0012,0.01797,0.07494
179750,0.01327,0.00119,0.01803,0.07502
179800,0.01328,0.00119,0.01805,0.07487
179850,0.01333,0.0012,0.01801,0.07503
179900,0.01342,0.00121,0.01799,0.07475
179950,0.0134,0.0012,0.01791,0.07477
180000,0.01341,0.00119,0.01782,0.07677
180050,0.01341,0.00119,0.01784,0.07769
180100,0.01355,0.00121,0.01813,0.07765
180150,0.0135,0.00121,0.01797,0.07713
180200,0.01349,0.00121,0.01787,0.07633
180250,0.0136,0.00122,0.01799,0.0765
180300,0.01358,0.00122,0.01812,0.07633
180350,0.01347,0.00121,0.01789,0.07582
180400,0.01349,0.00121,0.01793,0.07568
180450,0.01353,0.00121,0.01787,0.07528
180500,0.01355,0.00121,0.01786,0.07561
180550,0.01356,0.00121,0.01784,0.07594
180600,0.01359,0.0012,0.01781,0.07519
180650,0.01346,0.00119,0.01763,0.07431
180700,0.0134,0.00118,0.01749,0.07454
180750,0.01336,0.00118,0.01747,0.07481
180800,0.01323,0.00116,0.01725,0.07428
180850,0.01325,0.00117,0.01727,0.07442
180900,0.01327,0.00117,0.01735,0.07462
180950,0.01341,0.0012,0.01776,0.0747
181000,0.01351,0.00121,0.01786,0.07537
181050,0.01348,0.00121,0.01786,0.07449
181100,0.01348,0.00121,0.01788,0.07402
181150,0.01345,0.00121,0.01779,0.07359
181200,0.0134,0.0012,0.01776,0.07324
181250,0.01348,0.00122,0.01782,0.07259
181300,0.01354,0.00122,0.01786,0.0722
181350,0.01359,0.00123,0.01802,0.07349
181400,0.0135,0.00122,0.01791,0.0738
181450,0.0141,0.00158,0.01831,0.07499
181500,0.01401,0.00156,0.01824,0.07539
181550,0.01409,0.00157,0.01825,0.07582
181600,0.01418,0.00157,0.01843,0.07703
181650,0.01417,0.00155,0.01861,0.07782
181700,0.01437,0.00174,0.01862,0.07777
181750,0.01436,0.00172,0.01861,0.07813
181800,0.01439,0.00173,0.01851,0.07876
181850,0.01448,0.00173,0.01876,0.07876
181900,0.0145,0.00172,0.01885,0.07936
181950,0.01444,0.00171,0.01877,0.0795
182000,0.01447,0.00171,0.01876,0.0799
182050,0.01462,0.00173,0.0189,0.07894
182100,0.01445,0.0017,0.01873,0.07824
182150,0.01458,0.00172,0.01903,0.07771
182200,0.0145,0.00171,0.01898,0.0777
182250,0.01435,0.00168,0.01879,0.07848
182300,0.01443,0.00169,0.01894,0.07826
182350,0.01443,0.00168,0.01889,0.07744
182400,0.01431,0.00167,0.01883,0.0771
182450,0.01434,0.00168,0.01894,0.07699
182500,0.01434,0.00167,0.01902,0.07775
182550,0.01425,0.00165,0.0188,0.07743
182600,0.01424,0.00164,0.01879,0.07767
182650,0.01418,0.00163,0.01869,0.07841
182700,0.01415,0.00162,0.01881,0.07868
182750,0.01405,0.0016,0.01871,0.07851
182800,0.01404,0.00159,0.01872,0.07911
182850,0.01402,0.00159,0.01866,0.07843
182900,0.01412,0.00161,0.01881,0.07893
182950,0.01406,0.00159,0.01876,0.08
183000,0.01406,0.00158,0.0187,0.07946
183050,0.01402,0.00157,0.01867,0.07966
183100,0.014,0.00156,0.01858,0.07932
183150,0.01408,0.00158,0.01855,0.07947
183200,0.01405,0.00156,0.01849,0.0788
183250,0.01412,0.00155,0.01851,0.07872
183300,0.01399,0.00153,0.01841,0.07847
183350,0.01406,0.00154,0.01839,0.07819
183400,0.01402,0.00153,0.01841,0.07896
183450,0.01384,0.0015,0.01821,0.0781
183500,0.01378,0.00149,0.01812,0.07799
183550,0.01388,0.0015,0.01821,0.07761
183600,0.0139,0.0015,0.01824,0.07787
183650,0.01384,0.00148,0.01815,0.07792
183700,0.01393,0.00149,0.01829,0.08088
183750,0.01381,0.00148,0.0181,0.07992
183800,0.01382,0.00147,0.01805,0.0796
183850,0.01372,0.00145,0.01791,0.07885
183900,0.01368,0.00144,0.01788,0.07835
183950,0.01374,0.00144,0.01776,0.07865
184000,0.01364,0.00142,0.01764,0.07795
184050,0.01353,0.0014,0.01753,0.07752
184100,0.01348,0.00139,0.01745,0.07756
184150,0.0136,0.0014,0.01754,0.07848
184200,0.01357,0.0014,0.01752,0.07858
184250,0.01351,0.00138,0.01748,0.07758
184300,0.01345,0.00138,0.01741,0.07747
184350,0.0134,0.00137,0.01744,0.07689
184400,0.01338,0.00137,0.01735,0.07704
184450,0.01326,0.00135,0.01722,0.07623
184500,0.01328,0.00136,0.01727,0.07618
184550,0.01332,0.00136,0.01742,0.07566
184600,0.01325,0.00135,0.01728,0.07561
184650,0.01334,0.00136,0.0175,0.07615
184700,0.01333,0.00136,0.0175,0.07534
184750,0.01336,0.00136,0.01748,0.07547
184800,0.01341,0.00137,0.0176,0.07539
184850,0.0133,0.00135,0.01751,0.07475
184900,0.01321,0.00133,0.01737,0.07403
184950,0.01325,0.00133,0.0173,0.07518
185000,0.01316,0.00132,0.0172,0.07532
185050,0.01305,0.0013,0.01703,0.0768
185100,0.01305,0.0013,0.01699,0.07659
185150,0.01295,0.00129,0.01686,0.0768
185200,0.01296,0.00129,0.01712,0.07661
185250,0.01289,0.00127,0.01701,0.07623
185300,0.01293,0.00128,0.01705,0.07657
185350,0.01296,0.00127,0.01718,0.07682
185400,0.013,0.00127,0.01714,0.07889
185450,0.01302,0.00127,0.01719,0.07881
185500,0.01296,0.00126,0.01707,0.07817
185550,0.01315,0.00128,0.01746,0.07835
185600,0.01317,0.00127,0.0174,0.07816
185650,0.01326,0.00129,0.01735,0.07978
185700,0.01321,0.00128,0.01727,0.08005
185750,0.01311,0.00126,0.01704,0.07978
185800,0.01339,0.0013,0.01736,0.07999
185850,0.01345,0.00131,0.01747,0.07962
185900,0.01338,0.00129,0.01734,0.07891
185950,0.0135,0.0013,0.01742,0.07891
186000,0.01346,0.00131,0.01734,0.07914
186050,0.01348,0.00131,0.01758,0.07892
186100,0.01336,0.00129,0.01741,0.07841
186150,0.0134,0.00129,0.01739,0.07763
186200,0.01332,0.00127,0.01727,0.07701
186250,0.01348,0.0013,0.01739,0.07691
186300,0.01357,0.00132,0.01728,0.078
186350,0.01361,0.00133,0.01731,0.07753
186400,0.01351,0.00131,0.01727,0.0768
186450,0.01358,0.00131,0.01725,0.07706
186500,0.01352,0.0013,0.01716,0.07652
186550,0.01358,0.00131,0.01749,0.07631
186600,0.0136,0.00131,0.0176,0.07642
186650,0.01346,0.00129,0.01748,0.07551
186700,0.01347,0.00129,0.01742,0.07513
186750,0.01347,0.00129,0.01743,0.07534
186800,0.01348,0.00129,0.01745,0.07483
186850,0.01358,0.0013,0.01758,0.07444
186900,0.01348,0.00129,0.01745,0.07347
186950,0.01346,0.00128,0.0174,0.07408
187000,0.01354,0.00129,0.01749,0.07356
187050,0.01341,0.00128,0.01734,0.07485
187100,0.01334,0.00127,0.01729,0.07408
187150,0.01327,0.00126,0.01726,0.07392
187200,0.01323,0.00126,0.01732,0.07366
187250,0.01342,0.00128,0.01756,0.07303
187300,0.01336,0.00128,0.01741,0.07258
187350,0.01341,0.00128,0.01761,0.07227
187400,0.01334,0.00127,0.01748,0.07258
187450,0.01331,0.00126,0.01768,0.07256
187500,0.01338,0.00127,0.01779,0.07196
187550,0.01328,0.00126,0.01771,0.07286
187600,0.01337,0.00126,0.01771,0.07471
187650,0.01358,0.00128,0.0178,0.0749
187700,0.0135,0.00127,0.01781,0.07415
187750,0.01346,0.00126,0.01765,0.07395
187800,0.01342,0.00126,0.01751,0.07376
187850,0.01343,0.00126,0.01755,0.07303
187900,0.01348,0.00126,0.01764,0.07486
187950,0.01348,0.00126,0.01764,0.07444
188000,0.01373,0.00129,0.01804,0.07443
188050,0.01367,0.00128,0.01792,0.0764
188100,0.01367,0.00128,0.01797,0.07599
188150,0.01362,0.00127,0.01796,0.07531
188200,0.01363,0.00126,0.01795,0.07495
188250,0.01373,0.00129,0.01813,0.07586
188300,0.01363,0.00127,0.01801,0.07525
188350,0.01366,0.00128,0.01797,0.07638
188400,0.0136,0.00127,0.01787,0.07624
